ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
RS,Russia,12526,104638,Karakalpak,Karakalpak,1500,1,Y,kaa,Karakalpak,5,6,Islam,0,0,24,A015,Turkic Peoples,202,C0108,Kazakh,8,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,Y,55.699759,37.613158
RS,Russia,12532,104651,Karata,Karata,6600,1,Y,kpt,Karata,1,6,Islam,0,0,12,A003,Eurasian Peoples,157,C0061,Caucasus,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,42.64964,46.32582
RS,Russia,12537,104657,Karelian,"Karelian, Norgorod",62000,4,N,krl,Karelian,4,1,Christianity,60,5,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,5,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,64.62678,32.10652
RS,Russia,12599,104791,Kazakh,Kazakh,660000,1,Y,kaz,Kazakh,5,6,Islam,0.101,0.01,24,A015,Turkic Peoples,202,C0108,Kazakh,25,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,13,N,52.44557,96.23679
RS,Russia,19733,104858,Kereks,Kerek,400,1,Y,rus,Russian,5,4,Ethnic Religions,3,0.9,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,50.8411708,84.43471648
RS,Russia,16023,111032,"Kets, Yenisei Ostyak","Kets, Yenisei Ostyak",1200,4,N,ket,Ket,3,4,Ethnic Religions,4,2.4,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,63.93989,87.56997
RS,Russia,12652,104904,Khanty,"Khanty, Ostyak",32000,1,Y,kca,Khanty,3,4,Ethnic Religions,4,0.9,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,63.85865,67.1569
RS,Russia,12672,104982,Khvarshin,Khvarshin,4200,1,Y,khv,Khvarshi,1,6,Islam,0.02,0.02,12,A003,Eurasian Peoples,157,C0061,Caucasus,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,42.26267,46.01335
RS,Russia,21359,117344,Kist,Kist,700,1,Y,che,Chechen,5,6,Islam,0,0,12,A003,Eurasian Peoples,157,C0061,Caucasus,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,42.69147,46.115055
RS,Russia,12764,105152,Komi-Permyat,Komi-Permyat,96000,2,N,koi,Komi-Permyak,4,1,Christianity,43,1.2,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,4,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,59.56173,54.89018
RS,Russia,12765,105153,Komi-Yazva,Komi-Yazva,4300,2,N,kpv,Komi-Zyrian,5,4,Ethnic Religions,40,1,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,64.05268,54.94599
RS,Russia,12766,105154,Komi-Zyrian,Komi-Zyrian,233000,2,N,kpv,Komi-Zyrian,5,7,Non-Religious,32,1.1,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,3,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,64.05268,54.94599
RS,Russia,12795,105225,Korean,Korean,156000,5,N,kor,Korean,5,1,Christianity,31,17,11,A002,East Asian Peoples,205,C0111,Korean,50,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,46.76016,135.18407
RS,Russia,12806,105249,Koryak,"Koryak, Nymylan",8100,1,Y,kpy,Koryak,0,4,Ethnic Religions,5,0.876,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,61.3675,172.46445
RS,Russia,20320,116041,Kubachi,Kubachi,7000,1,Y,ugh,Kubachi,1,6,Islam,0.071,0.071,12,A003,Eurasian Peoples,157,C0061,Caucasus,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,42.169198,47.43763
RS,Russia,19734,115270,Kumandins,Kumandin,2900,1,Y,atv,"Altai, Northern",0,4,Ethnic Religions,0,0,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,50.84122562,84.43946519
RS,Russia,12848,105403,Kumyk,Kumyk,511000,1,Y,kum,Kumyk,4,6,Islam,0.007,0.007,24,A015,Turkic Peoples,107,C0009,Altaic,6,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,10,Y,42.83673,47.32224
RS,Russia,12877,105458,"Kurd, Kurmanji","Kurd, Kurmanji",24000,1,Y,kmr,"Kurdish, Northern",5,6,Islam,3,1,14,A005,Persian-Median,208,C0114,Kurd,33,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,N,43.61395587,39.73296443
RS,Russia,12933,105550,Kyrgyz,Kyrgyz,105000,1,Y,kir,Kyrgyz,5,6,Islam,5,0.7,24,A015,Turkic Peoples,204,C0110,Kyrgyz,14,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,2,N,55.69906,37.564658
RS,Russia,12952,105583,Lak,Lak,163000,1,Y,lbe,Lak,3,6,Islam,0.035,0.035,12,A003,Eurasian Peoples,157,C0061,Caucasus,7,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,3,Y,44.3745,46.14648
RS,Russia,13007,105674,Latvian,"Latvian, Lett",19000,4,N,lvs,"Latvian, Standard",5,1,Christianity,60,7,12,A003,Eurasian Peoples,130,C0032,Baltic,22,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,57.818685,28.349894
RS,Russia,13049,105742,Lezgin,Lezgin,431000,1,Y,lez,Lezgi,4,6,Islam,0.019,0.019,12,A003,Eurasian Peoples,157,C0061,Caucasus,9,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,9,Y,41.66544,47.97608
RS,Russia,13077,105803,Lithuanian,Lithuanian,32000,3,N,lit,Lithuanian,5,1,Christianity,85,1.1,12,A003,Eurasian Peoples,130,C0032,Baltic,25,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,56.284888,28.482817
RS,Russia,13139,105905,Ludian,"Ludian, Lyudikovian",13000,3,N,lud,Ludian,0,1,Christianity,65,1.1,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,61.90724,33.7513
RS,Russia,21363,118183,Lyuli,Lyuli,500,4,N,tgk,Tajik,5,6,Islam,6,5.9,12,A003,Eurasian Peoples,354,C0279,Romani,4,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.835432,49.095063
RS,Russia,13517,106281,Mansi,"Mansi, Vogul",13000,1,Y,mns,Mansi,3,4,Ethnic Religions,4,0.6,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,61.82734,62.211
RS,Russia,21368,118186,"Mari, Eastern","Mari, Eastern",152000,2,N,mhr,"Mari, Meadow",4,4,Ethnic Religions,45,0.5,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,55.745511,55.795585
RS,Russia,12093,103768,"Mari, High","Mari, High",24000,3,N,mrj,"Mari, Hill",4,1,Christianity,90,0,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,56.21256,46.40474
RS,Russia,13118,105877,"Mari, Low","Mari, Low",406000,3,N,mhr,"Mari, Meadow",4,1,Christianity,60,1.1,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,3,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,55.8307,48.40502
RS,Russia,13205,106009,Mingrelian,Mingrelian,600,3,N,xmf,Mingrelian,3,1,Christianity,85,1,12,A003,Eurasian Peoples,157,C0061,Caucasus,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,43.461022,43.752481
RS,Russia,13775,106730,Moldavian,Moldavian,159000,4,N,ron,Romanian,5,1,Christianity,73,3.7,12,A003,Eurasian Peoples,276,C0187,Romanian,22,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.652681,37.59153
RS,Russia,18605,114225,"Mongol, Khalka","Mongol, Khalka",3000,1,Y,khk,"Mongolian, Halh",5,2,Buddhism,2,1.2,11,A002,East Asian Peoples,238,C0146,Mongolian,12,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,50.47601,106.88452
RS,Russia,13809,106791,Mordvinian,Mordvin-Erzya,58000,3,N,myv,Erzya,4,1,Christianity,64,1.6,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,10,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,52.8342,45.36454
RS,Russia,13810,106793,Mordvin-Moksha,Mordvin-Moksha,758000,3,N,mdf,Moksha,4,1,Christianity,65,1.6,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,54.01165,42.78907
RS,Russia,20319,116040,Murego-Gubden,Murego-Gubden,40000,1,Y,dar,Dargwa,3,6,Islam,0.076,0.076,12,A003,Eurasian Peoples,157,C0061,Caucasus,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,44.460329,46.009141
RS,Russia,13896,106963,Mussulman Tat,Mussulman Tat,2100,1,Y,ttt,"Tat, Muslim",3,6,Islam,0,0,14,A005,Persian-Median,268,C0179,Persian,3,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,42.378,47.188
RS,Russia,20822,117320,Nagaibak,Nagaibak,8500,3,N,tat,Tatar,5,1,Christianity,70,0.5,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,53.5206,59.8218
RS,Russia,13940,107064,"Nanai, Hezhen","Nanai, Gold",12000,1,Y,gld,Nanai,3,4,Ethnic Religions,4,0.414,24,A015,Turkic Peoples,107,C0009,Altaic,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,49.26171,137.25067
RS,Russia,13304,107187,Negidal,"Negidal, Nizovsk",500,1,Y,rus,Russian,5,4,Ethnic Religions,5,0.3,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,52.30436,136.87542
RS,Russia,16075,111128,"Nenets, Yurak Samoyed","Nenets, Yurak Samoyed",45000,1,Y,yrk,Nenets,3,4,Ethnic Religions,4,0.669,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,68.72684,72.2405
RS,Russia,15299,109895,"Nganasan, Tavgi Samoyed","Nganasan, Tavgi Samoyed",900,1,Y,rus,Russian,5,4,Ethnic Religions,5,0.3,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,71.83779,101.84821
RS,Russia,13962,107376,Nogai,Nogai,94000,1,Y,nog,Nogai,4,6,Islam,0.024,0.024,12,A003,Eurasian Peoples,157,C0061,Caucasus,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,2,Y,43.68536,46.54593
RS,Russia,14045,107478,Norwegian,Norwegian,4900,4,N,nor,Norwegian,5,1,Christianity,90,8,12,A003,Eurasian Peoples,279,C0190,Scandinavian,15,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.79,37.4
RS,Russia,14146,107631,Olonetsian,"Olonetsian, Livvikovian",13000,4,N,olo,Livvi-Karelian,4,1,Christianity,60,4,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,61.55907,32.6674
RS,Russia,14217,107683,Orochi,Orochi,600,1,Y,rus,Russian,5,4,Ethnic Religions,4,0.5,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,50.32354,137.85131
RS,Russia,14219,107686,Orok,Orok,300,1,Y,rus,Russian,5,4,Ethnic Religions,3,0.4,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,51.72996,143.16024
RS,Russia,14229,107699,Ossetic,Ossetic,444000,3,N,oss,Ossetic,5,1,Christianity,65,1.285,12,A003,Eurasian Peoples,157,C0061,Caucasus,10,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,43.04508297,44.67006589
RS,Russia,14256,107909,"Pashtun, Northern","Pashtun, Northern",5500,1,Y,pbu,"Pashto, Northern",5,6,Islam,0,0,21,A012,South Asian Peoples,463,A012,South Asia Muslim - Pashtun,18,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,Y,55.645304,37.733748
RS,Russia,14371,107987,Persian,Persian,3800,1,Y,pes,"Persian, Iranian",5,6,Islam,0.5,0.2,14,A005,Persian-Median,268,C0179,Persian,43,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,N,55.659305,37.791856
RS,Russia,14431,108096,Polish,Polish,48000,3,N,pol,Polish,5,1,Christianity,90,0.3,12,A003,Eurasian Peoples,285,C0196,"Slav, Western",45,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.648198,37.705041
RS,Russia,14449,108129,Portuguese,Portuguese,11000,3,N,por,Portuguese,5,1,Christianity,90,0.5,12,A003,Eurasian Peoples,271,C0182,"Portuguese, European",46,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.68,37.77
RS,Russia,14599,108453,"Romani, Ruska Roma","Romani, Ruska Roma",209000,3,N,rus,Russian,5,1,Christianity,60,2,12,A003,Eurasian Peoples,354,C0279,Romani,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,50.84564034,84.43470752
RS,Russia,14567,108394,"Romani, Vlax","Romani, Vlax",11000,4,N,rmy,"Romani, Vlax",5,1,Christianity,65,5,12,A003,Eurasian Peoples,354,C0279,Romani,30,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,44.53074,38.95128
RS,Russia,14571,108398,Romanian,Romanian,3300,4,N,ron,Romanian,5,1,Christianity,97,5.4,12,A003,Eurasian Peoples,276,C0187,Romanian,41,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.750742,37.805636
RS,Russia,14598,108452,Russian,Russian,118265000,3,N,rus,Russian,5,1,Christianity,65,1.469,12,A003,Eurasian Peoples,283,C0194,"Slav, Eastern",71,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,55.77357913,37.56987146
RS,Russia,14603,108461,Rutul,Rutul,31000,1,Y,rut,Rutul,0,6,Islam,0.053,0.053,12,A003,Eurasian Peoples,157,C0061,Caucasus,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,41.61004,47.37088
RS,Russia,12684,105001,"Saami, Kildin","Saami, Kildin",400,3,N,rus,Russian,5,1,Christianity,70,2,12,A003,Eurasian Peoples,170,C0074,"Finno-Ugric, Saami",2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,68.21579,35.83479
RS,Russia,12751,105113,"Saami, Skolt","Saami, Skolt",400,3,N,sms,"Saami, Skolt",3,1,Christianity,85,1.2,12,A003,Eurasian Peoples,170,C0074,"Finno-Ugric, Saami",2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,68.57544,30.71408
RS,Russia,15352,109962,"Saami, Ter","Saami, Ter",400,3,N,rus,Russian,5,1,Christianity,60,1,12,A003,Eurasian Peoples,170,C0074,"Finno-Ugric, Saami",1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,67.24584,38.50607
RS,Russia,14230,107700,"Selkup, Ostyak Samoyed","Selkup, Ostyak Samoyed",3700,1,Y,sel,Selkup,1,4,Ethnic Religions,5,0.7,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,59.94093,82.30036
RS,Russia,14864,108856,Serb,Serb,3600,3,N,srp,Serbian,5,1,Christianity,80,0.6,12,A003,Eurasian Peoples,284,C0195,"Slav, Southern",40,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,54.699,21.339
RS,Russia,20821,117319,"Shapsug, Circassian","Shapsug, Circassian",4000,1,Y,ady,Adyghe,4,6,Islam,0,0,12,A003,Eurasian Peoples,157,C0061,Caucasus,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,44.128,39.0544
RS,Russia,14962,109354,Slovak,Slovak,1500,3,N,slk,Slovak,5,1,Christianity,86,1.6,12,A003,Eurasian Peoples,285,C0196,"Slav, Western",28,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.81,37.73
RS,Russia,14964,109357,Slovene,Slovene,2000,3,N,slv,Slovene,5,1,Christianity,55,2,12,A003,Eurasian Peoples,284,C0195,"Slav, Southern",17,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.66,37.73
RS,Russia,19211,115527,"South Asian, general","South Asian, general",36000,1,Y,hin,Hindi,5,5,Hinduism,3,0.3,21,A012,South Asian Peoples,468,A012,South Asia - other,59,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,N,55.715105,37.425961
RS,Russia,19736,115818,Soyot,Soyot,3700,1,Y,tyv,Tuvan,5,2,Buddhism,0,0,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,50.8714854,95.27776521
RS,Russia,15077,109534,Spaniard,Spaniard,1200,3,N,spa,Spanish,5,1,Christianity,77,1,12,A003,Eurasian Peoples,291,C0202,Spanish,50,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.802664,37.72331
RS,Russia,15148,109650,Swedish,Swedish,7400,3,N,swe,Swedish,5,1,Christianity,54,0.6,12,A003,Eurasian Peoples,279,C0190,Scandinavian,20,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.66,37.52
RS,Russia,15158,109671,Tabasaran,Tabasaran,152000,1,Y,tab,Tabasaran,4,6,Islam,0.11,0.11,12,A003,Eurasian Peoples,157,C0061,Caucasus,4,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,3,N,42.05918,47.84683
RS,Russia,15201,109733,Tajik,Tajik,204000,1,Y,tgk,Tajik,5,6,Islam,1,0.1,14,A005,Persian-Median,299,C0211,Tajik,20,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,4,N,55.618835,37.613197
RS,Russia,15220,109766,Talysh,Talysh,2600,1,Y,tly,Talysh,4,6,Islam,0,0,14,A005,Persian-Median,300,C0212,Talysh,4,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,Y,41.326166,47.812402
RS,Russia,15284,109874,Tatar,Tatar,5411000,1,Y,tat,Tatar,5,6,Islam,3,0.489,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,22,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,108,N,55.37514,50.77265
RS,Russia,11380,102214,"Tatar, Chulym","Tatar, Chulym",400,1,Y,rus,Russian,5,4,Ethnic Religions,0,0,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,54.31696,89.56474
RS,Russia,11434,102312,"Tatar, Crimean","Tatar, Crimean",2500,1,Y,crh,Crimean Tatar,5,6,Islam,0.5,0.05,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,10,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,43.852454,46.72011
RS,Russia,18884,114826,"Tatar, Khakass","Tatar, Khakass",74000,1,Y,kjh,Khakas,4,4,Ethnic Religions,2,1.1,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,4,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,53.12216,89.97865
RS,Russia,20520,116824,"Tatar, Kriashen","Tatar, Kriashen",35000,3,N,tat,Tatar,5,1,Christianity,95,0.3,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,55.829656,49.226769
RS,Russia,20521,116825,"Tatar, Mishari","Tatar, Mishari",800,1,Y,tat,Tatar,5,6,Islam,1,0.2,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,55.875452,49.050323
RS,Russia,14918,108961,"Tatar, Shorian","Tatar, Shorian",13000,2,N,cjs,Shor,3,4,Ethnic Religions,30,0.5,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,3,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,53.50996,88.36546
RS,Russia,21310,118146,Taz,Taz,300,1,Y,rus,Russian,5,7,Non-Religious,5,0.7,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,65.70591,82.473401
RS,Russia,20973,117700,Telengit,Telengit,3800,4,N,alt,"Altai, Southern",4,4,Ethnic Religions,8,5.7,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,49.663603,87.471943
RS,Russia,15323,109928,Teleut,"Teleut, Altai",2700,1,Y,alt,"Altai, Southern",4,4,Ethnic Religions,3,1,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,51.27145,87.83839
RS,Russia,15495,110068,Tindin,Tindi,10000,1,Y,tin,Tindi,1,6,Islam,0,0,12,A003,Eurasian Peoples,157,C0061,Caucasus,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,42.35777,45.90691
RS,Russia,21000,117718,"Tobol-Irtysh Tatar, Siberian","Tobol-Irtysh Tatar, Siberian",75000,1,Y,sty,Siberian Tatar,0,6,Islam,0,0,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,2,Y,56.449265,73.206664
RS,Russia,14799,108768,Tofalar,Tofalar,800,1,Y,rus,Russian,5,4,Ethnic Religions,5,0.5,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,53.80861,98.41446
RS,Russia,21083,117907,"Tomsk Tatar, Siberian","Tomsk Tatar, Siberian",6700,1,Y,sty,Siberian Tatar,0,6,Islam,0,0,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,58.996498,80.780494
RS,Russia,15587,110205,Tsakhur,Tsakhur,13000,1,Y,tkr,Tsakhur,0,6,Islam,0.11,0.11,12,A003,Eurasian Peoples,157,C0061,Caucasus,2,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,N,41.74501,47.01504
RS,Russia,20470,116314,Tsudakar,Tsudakar,20000,1,Y,dar,Dargwa,3,6,Islam,0.005,0.005,12,A003,Eurasian Peoples,157,C0061,Caucasus,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,42.342103,47.158784
RS,Russia,19737,115271,Tubalars,Tubalar,2000,1,Y,atv,"Altai, Northern",0,4,Ethnic Religions,0,0,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,50.84870859,84.43505548
RS,Russia,18274,113818,Turk,Turk,55000,1,Y,tur,Turkish,5,6,Islam,0,0,24,A015,Turkic Peoples,309,C0221,Turkish,68,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,Y,45.03804558,39.02242338
RS,Russia,20631,115687,"Turk, Meskhetian","Turk, Meskhetian",80000,1,Y,rus,Russian,5,6,Islam,0.003,0.003,24,A015,Turkic Peoples,309,C0221,Turkish,9,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,2,Y,47.263,39.884134
RS,Russia,15654,110306,Turkmen,Turkmen,38000,1,Y,tuk,Turkmen,5,6,Islam,2,0,24,A015,Turkic Peoples,310,C0222,Turkmen,12,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,N,44.32723,46.527905
RS,Russia,15668,110333,Tuvan,"Tuvan, Uriankhai",269000,1,Y,tyv,Tuvan,5,7,Non-Religious,1.5,0.188,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,3,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,5,N,50.86222,95.26872
RS,Russia,19738,115817,Tuvans-Todzhans,Tuvans-Todzhan,1900,1,Y,tyv,Tuvan,5,2,Buddhism,0,0,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,Y,50.8717612,95.27488714
RS,Russia,15683,110359,Udege,Udege,1500,1,Y,rus,Russian,5,4,Ethnic Religions,0.3,0.2,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,46.63086,135.67762
RS,Russia,15684,110360,Udin,Udin,4300,3,N,udi,Udi,0,1,Christianity,90,1,12,A003,Eurasian Peoples,157,C0061,Caucasus,6,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,41.458836,47.732799
RS,Russia,15686,110362,Udmurt,"Udmurt, Votyak",563000,3,N,udm,Udmurt,5,1,Christianity,58,0.009,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,7,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,57.29181,52.57549
RS,Russia,15696,110376,Ukrainian,Ukrainian,1965000,4,N,ukr,Ukrainian,5,1,Christianity,79,4.652,12,A003,Eurasian Peoples,283,C0194,"Slav, Eastern",50,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,,N,55.042251,82.923496
RS,Russia,15700,110382,Ulchi,Ulchi,2800,1,Y,ulc,Ulch,0,4,Ethnic Religions,4,0.7,24,A015,Turkic Peoples,311,C0223,Ural-Siberian,1,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,1,N,51.85209,140.29045
RS,Russia,15755,110469,Uyghur,Uyghur,3800,1,Y,uig,Uyghur,5,6,Islam,0,0,24,A015,Turkic Peoples,313,C0225,Uyghur,17,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,1,Y,51.536885,81.200574
RS,Russia,14039,107469,"Uzbek, Northern","Uzbek, Northern",295000,1,Y,uzn,"Uzbek, Northern",5,6,Islam,0.75,0.3,24,A015,Turkic Peoples,314,C0226,Uzbek,19,9,"Europe, Eastern and Eurasia",ASI,Asia,N,N,6,N,55.689375,37.53475
RS,Russia,15784,110551,Vepsian,Vepsian,8400,3,N,vep,Veps,4,1,Christianity,65,0.8,12,A003,Eurasian Peoples,169,C0073,Finno-Ugric,3,9,"Europe, Eastern and Eurasia",ASI,Asia,N,Y,,N,60.62812,34.96766
